title,company,location,url,keywords,search_location,description
Agentic AI Engineer,,,https://il.linkedin.com/jobs/view/agentic-ai-engineer-at-cato-networks-4412564650?position=53&pageNum=0&refId=OpK8XXjX%2FTmKI0ZX%2FdhNRA%3D%3D&trackingId=lCGTrwC0evVDz7blqQ6dLw%3D%3D,TIA Portal,Middle East,
Fixed Network Field Support Engineer,,,https://tr.linkedin.com/jobs/view/fixed-network-field-support-engineer-at-turknet-4417486893?position=54&pageNum=0&refId=OpK8XXjX%2FTmKI0ZX%2FdhNRA%3D%3D&trackingId=3JjkTl9NIEJkXMtB3tPcWw%3D%3D,TIA Portal,Middle East,
"Senior Principal Technician, Onboard Telemetry (UAE National)",,,https://ae.linkedin.com/jobs/view/senior-principal-technician-onboard-telemetry-uae-national-at-al-tariq-4442663810?position=60&pageNum=0&refId=OpK8XXjX%2FTmKI0ZX%2FdhNRA%3D%3D&trackingId=QelungV6DQEt07uk%2Fi2RbA%3D%3D,TIA Portal,Middle East,
Architectural Engineer – Project Management & Interior Fit-Out,,,https://qa.linkedin.com/jobs/view/architectural-engineer-%E2%80%93-project-management-interior-fit-out-at-golden-studio-4468211094?position=8&pageNum=0&refId=RyBBfG5QkeykaFPG3ZJYEg%3D%3D&trackingId=YRzQreTPI%2BRgDLmDu43L0w%3D%3D,Studio 5000,Middle East,
Engineer,,,https://sa.linkedin.com/jobs/view/engineer-at-%D8%B4%D8%B1%D9%83%D9%87-%D8%A8%D9%86%D8%A7%D8%A1-%D9%88-%D8%A5%D8%A8%D8%AF%D8%A7%D8%B9-%D9%84%D9%84%D9%85%D9%82%D8%A7%D9%88%D9%84%D8%A7%D8%AA-4465945208?position=11&pageNum=0&refId=RyBBfG5QkeykaFPG3ZJYEg%3D%3D&trackingId=28BbplmGzIYcB8ObDI7nrA%3D%3D,Studio 5000,Middle East,
Head of Engineering,,,https://il.linkedin.com/jobs/view/head-of-engineering-at-snatch-up-jobs-4460900336?position=16&pageNum=0&refId=RyBBfG5QkeykaFPG3ZJYEg%3D%3D&trackingId=G9FEEoicUN6x1kCLak1Rpw%3D%3D,Studio 5000,Middle East,
Head of Engineering,,,https://il.linkedin.com/jobs/view/head-of-engineering-at-tripledot-studios-4456378635?position=17&pageNum=0&refId=RyBBfG5QkeykaFPG3ZJYEg%3D%3D&trackingId=KWkOBpbJM9a9rLYyBWjC2A%3D%3D,Studio 5000,Middle East,
Assistant Chief Engineer,,,https://eg.linkedin.com/jobs/view/assistant-chief-engineer-at-orascom-hotels-management-4459208191?position=20&pageNum=0&refId=RyBBfG5QkeykaFPG3ZJYEg%3D%3D&trackingId=ECmuVcFgAaQkwVcYnIhJ7Q%3D%3D,Studio 5000,Middle East,
Head of Engineering,,,https://il.linkedin.com/jobs/view/head-of-engineering-at-snatch-up-jobs-4467154184?position=26&pageNum=0&refId=RyBBfG5QkeykaFPG3ZJYEg%3D%3D&trackingId=CgnXCTvvj7jc6NaLmW%2B6hQ%3D%3D,Studio 5000,Middle East,
Senior Platform Engineer,,,https://il.linkedin.com/jobs/view/senior-platform-engineer-at-sciplay-4391151881?position=34&pageNum=0&refId=RyBBfG5QkeykaFPG3ZJYEg%3D%3D&trackingId=QxtBPSX3IWvexpeV%2BAsKTQ%3D%3D,Studio 5000,Middle East,
"Engineering, Architecture, Construction & Project Controls",,,https://www.linkedin.com/jobs/view/engineering-architecture-construction-project-controls-at-sofomation-4468646563?position=39&pageNum=0&refId=RyBBfG5QkeykaFPG3ZJYEg%3D%3D&trackingId=mIeogxQ2skNJukqygxkh3Q%3D%3D,Studio 5000,Middle East,
Associate AI Quality Engineer,,,https://sa.linkedin.com/jobs/view/associate-ai-quality-engineer-at-%F0%9F%8C%AE%E2%AD%90%EF%B8%8F-tacostars-4467279028?position=40&pageNum=0&refId=RyBBfG5QkeykaFPG3ZJYEg%3D%3D&trackingId=Yu145F41xqT3Ov5K%2B0KSyA%3D%3D,Studio 5000,Middle East,
Senior Quantum Control Engineer (Quantum Processor),,,https://il.linkedin.com/jobs/view/senior-quantum-control-engineer-quantum-processor-at-anyon-systems-inc-4429731133?position=44&pageNum=0&refId=RyBBfG5QkeykaFPG3ZJYEg%3D%3D&trackingId=bjxwmOAijGWhl3gYrk4iWg%3D%3D,Studio 5000,Middle East,
Founding Low-Level / Systems Engineer,,,https://il.linkedin.com/jobs/view/founding-low-level-systems-engineer-at-stealth-startup-4460991595?position=48&pageNum=0&refId=RyBBfG5QkeykaFPG3ZJYEg%3D%3D&trackingId=yIgVc%2Bx2chJ%2Buz1%2F459j2w%3D%3D,Studio 5000,Middle East,
"Cluster Director of Engineering / Chief Engineer
Rotana Hotel Management Corporation PJSC
El 'Alamein, Matruh, Egypt
3 weeks ago",,,https://eg.linkedin.com/jobs/view/cluster-director-of-engineering-chief-engineer-4463967821?position=50&pageNum=0&refId=RyBBfG5QkeykaFPG3ZJYEg%3D%3D&trackingId=G41WAxvew4CkYNZPkQVa3g%3D%3D&trk=public_jobs_jserp-result_search-card,Studio 5000,Middle East,
Site Engineer - KYME,,,https://eg.linkedin.com/jobs/view/site-engineer-kyme-at-alchemy-design-studio-4462695366?position=53&pageNum=0&refId=RyBBfG5QkeykaFPG3ZJYEg%3D%3D&trackingId=TemDc08rL3wrVAa1Ck1AyQ%3D%3D,Studio 5000,Middle East,
Senior Infrastructure and Technology Engineer,,,https://ae.linkedin.com/jobs/view/senior-infrastructure-and-technology-engineer-at-charterhouse-partnership-4456708631?position=56&pageNum=0&refId=RyBBfG5QkeykaFPG3ZJYEg%3D%3D&trackingId=pkZW%2B0WthuMtOYSWCVQa3Q%3D%3D,Studio 5000,Middle East,
Engineering Associate Electrician,,,https://qa.linkedin.com/jobs/view/engineering-associate-electrician-at-rosewood-doha-4464455954?position=60&pageNum=0&refId=RyBBfG5QkeykaFPG3ZJYEg%3D%3D&trackingId=szhzweQJpi%2FJvOYHZgxW0A%3D%3D,Studio 5000,Middle East,
Lead Mechanical Engineer – Mission Critical (Data Centres),,,https://ae.linkedin.com/jobs/view/lead-mechanical-engineer-%E2%80%93-mission-critical-data-centres-at-ghd-4437394059?position=4&pageNum=0&refId=mWNq9iW3NIhsbCRMr1qYZQ%3D%3D&trackingId=e4%2FSP%2BUqZJ86uDu6U%2BXxfg%3D%3D,data center,Middle East,
Lead Power Systems Engineer - Data Centres,,,https://qa.linkedin.com/jobs/view/lead-power-systems-engineer-data-centres-at-ucc-holding-4464092632?position=5&pageNum=0&refId=mWNq9iW3NIhsbCRMr1qYZQ%3D%3D&trackingId=%2FXHdMNI1UvIRqeKOg0n%2F7g%3D%3D,data center,Middle East,
Mechanical Engineer (Data Center Exp),,,https://ae.linkedin.com/jobs/view/mechanical-engineer-data-center-exp-at-mph-4464780552?position=6&pageNum=0&refId=mWNq9iW3NIhsbCRMr1qYZQ%3D%3D&trackingId=zjiHNdx%2B3NqF7DENRXlJTg%3D%3D,data center,Middle East,
Mechanical Technical Director – Mission Critical (Data Centres),,,https://ae.linkedin.com/jobs/view/mechanical-technical-director-%E2%80%93-mission-critical-data-centres-at-ghd-4437383382?position=10&pageNum=0&refId=mWNq9iW3NIhsbCRMr1qYZQ%3D%3D&trackingId=cTuafP66s9iIgd8Qm3sP5Q%3D%3D,data center,Middle East,
Global Principal Mechanical Design Engineer - Data Center Segment,,,https://ae.linkedin.com/jobs/view/global-principal-mechanical-design-engineer-data-center-segment-at-eaton-4406075811?position=11&pageNum=0&refId=mWNq9iW3NIhsbCRMr1qYZQ%3D%3D&trackingId=dnn4WBf%2F51V7VVCvV7ENNA%3D%3D,data center,Middle East,
Strategic Key Accounts Manager - Data Center Engineer,,,https://ae.linkedin.com/jobs/view/strategic-key-accounts-manager-data-center-engineer-at-eaton-4458495180?position=12&pageNum=0&refId=mWNq9iW3NIhsbCRMr1qYZQ%3D%3D&trackingId=PGxzxj2T9YvlVvc8%2Bjtx4w%3D%3D,data center,Middle East,
"Data Center Project Manager, Critical Projects Implementation Team",,,https://il.linkedin.com/jobs/view/data-center-project-manager-critical-projects-implementation-team-at-amazon-web-services-aws-4455788980?position=13&pageNum=0&refId=mWNq9iW3NIhsbCRMr1qYZQ%3D%3D&trackingId=XxbXRGaCOcFuutngehwXwg%3D%3D,data center,Middle East,
Data Center Planner,,,https://sa.linkedin.com/jobs/view/data-center-planner-at-jal-international-co-ltd-4455632136?position=15&pageNum=0&refId=mWNq9iW3NIhsbCRMr1qYZQ%3D%3D&trackingId=NBHax7BY%2BtTPKeUKW9CbCw%3D%3D,data center,Middle East,
"Data Center Engineer/Technician, Data Center Operations (DCO), AWS",,,https://ae.linkedin.com/jobs/view/data-center-engineer-technician-data-center-operations-dco-aws-at-amazon-web-services-aws-4465827485?position=16&pageNum=0&refId=mWNq9iW3NIhsbCRMr1qYZQ%3D%3D&trackingId=PvJKvOpZMwJfnQ%2B8nm5dqw%3D%3D,data center,Middle East,
Senior Data Center Engineer,,,https://il.linkedin.com/jobs/view/senior-data-center-engineer-at-nvidia-4456059471?position=17&pageNum=0&refId=mWNq9iW3NIhsbCRMr1qYZQ%3D%3D&trackingId=veAoJXEBIv7EfLmGJxvNiw%3D%3D,data center,Middle East,
Project Director for Data Center,,,https://ae.linkedin.com/jobs/view/project-director-for-data-center-at-zte-corporation-4457254227?position=18&pageNum=0&refId=mWNq9iW3NIhsbCRMr1qYZQ%3D%3D&trackingId=6fkxVpKqPUv96PrFqXuXYg%3D%3D,data center,Middle East,
Data Center Automation Engineer,,,https://ae.linkedin.com/jobs/view/data-center-automation-engineer-at-wipro-4462286173?position=19&pageNum=0&refId=mWNq9iW3NIhsbCRMr1qYZQ%3D%3D&trackingId=Kz8b0R76JRvmIzWaqANIZw%3D%3D,data center,Middle East,
Data Center Technical Expert (Electrical),,,https://eg.linkedin.com/jobs/view/data-center-technical-expert-electrical-at-schneider-electric-4464572592?position=22&pageNum=0&refId=mWNq9iW3NIhsbCRMr1qYZQ%3D%3D&trackingId=FwsMYaqE4ko2G6iuoCIVZg%3D%3D,data center,Middle East,
Site Program Leader - Data Center,,,https://sa.linkedin.com/jobs/view/site-program-leader-data-center-at-anotech-4467946976?position=26&pageNum=0&refId=mWNq9iW3NIhsbCRMr1qYZQ%3D%3D&trackingId=t%2BLu8GgMjCfOv3V2iZGxFQ%3D%3D,data center,Middle East,
AI Data Center Infrastructure – Project Technical Head,,,https://sa.linkedin.com/jobs/view/ai-data-center-infrastructure-%E2%80%93-project-technical-head-at-anotech-4462187235?position=27&pageNum=0&refId=mWNq9iW3NIhsbCRMr1qYZQ%3D%3D&trackingId=aq3odwJqh%2BZ9k7NpFLgktA%3D%3D,data center,Middle East,
"Technical Project Manager, Data Center Operations",,,https://il.linkedin.com/jobs/view/technical-project-manager-data-center-operations-at-crusoe-4427035948?position=28&pageNum=0&refId=mWNq9iW3NIhsbCRMr1qYZQ%3D%3D&trackingId=c2D5QTEt%2FXeDMYiPLnXj%2Bg%3D%3D,data center,Middle East,
Operations Engineer,,,https://eg.linkedin.com/jobs/view/operations-engineer-at-link-datacenter-4460989354?position=29&pageNum=0&refId=mWNq9iW3NIhsbCRMr1qYZQ%3D%3D&trackingId=Ds9OqEznrkbTqC17M8%2F0ZQ%3D%3D,data center,Middle East,
Data Center Manager,,,https://il.linkedin.com/jobs/view/data-center-manager-at-intel-4464513893?position=31&pageNum=0&refId=mWNq9iW3NIhsbCRMr1qYZQ%3D%3D&trackingId=7TsJT1Ssjs1TuIw17%2FdMlw%3D%3D,data center,Middle East,
Data Center BAS Operator,,,https://sa.linkedin.com/jobs/view/data-center-bas-operator-at-engie-solutions-middle-east-4459120638?position=33&pageNum=0&refId=mWNq9iW3NIhsbCRMr1qYZQ%3D%3D&trackingId=sdnGaVf7oEHZ0%2FdScx%2FFGg%3D%3D,data center,Middle East,
Data Center Technician III,,,https://il.linkedin.com/jobs/view/data-center-technician-iii-at-google-4449783628?position=36&pageNum=0&refId=mWNq9iW3NIhsbCRMr1qYZQ%3D%3D&trackingId=ynq46MklhbApElBuLXil%2FQ%3D%3D,data center,Middle East,
Senior Mechanical Design Engineer,,,https://sa.linkedin.com/jobs/view/senior-mechanical-design-engineer-at-kent-data-centres-4460718445?position=38&pageNum=0&refId=mWNq9iW3NIhsbCRMr1qYZQ%3D%3D&trackingId=Gs6Npgnlf87epC5K7OHnDA%3D%3D,data center,Middle East,
Data Center Design Engineer,,,https://il.linkedin.com/jobs/view/data-center-design-engineer-at-crusoe-4358163984?position=39&pageNum=0&refId=mWNq9iW3NIhsbCRMr1qYZQ%3D%3D&trackingId=lVLS3Z7HiUcnsfuj8Lh7Nw%3D%3D,data center,Middle East,
Data Center Technicians,,,https://il.linkedin.com/jobs/view/data-center-technicians-at-microsoft-4465682084?position=40&pageNum=0&refId=mWNq9iW3NIhsbCRMr1qYZQ%3D%3D&trackingId=ylB2wDPce0mb%2FuEpdLhkZQ%3D%3D,data center,Middle East,
Gleeds UAE Future Data Centre opportunities,,,https://ae.linkedin.com/jobs/view/gleeds-uae-future-data-centre-opportunities-at-gleeds-4467736496?position=41&pageNum=0&refId=mWNq9iW3NIhsbCRMr1qYZQ%3D%3D&trackingId=UQPlw5vw%2FsfmNWKocrTF%2Bw%3D%3D,data center,Middle East,
"Data Center Technician & NOC Operator – Defense Company, Jerusalem Non-Shift Position",,,https://il.linkedin.com/jobs/view/data-center-technician-noc-operator-%E2%80%93-defense-company-jerusalem-non-shift-position-at-yael-korentec-technologies-4464451508?position=42&pageNum=0&refId=mWNq9iW3NIhsbCRMr1qYZQ%3D%3D&trackingId=Auc3GfhEsa9m5OQirgYGDw%3D%3D,data center,Middle East,
Technical Project Manager (Data Center),,,https://tr.linkedin.com/jobs/view/technical-project-manager-data-center-at-titanicom-tech-limited-4460646554?position=44&pageNum=0&refId=mWNq9iW3NIhsbCRMr1qYZQ%3D%3D&trackingId=DF2MvuVWnECeAbLc06ISgg%3D%3D,data center,Middle East,
Principal Electrical Design Engineer | Data Centres,,,https://ae.linkedin.com/jobs/view/principal-electrical-design-engineer-data-centres-at-first-point-group-4463015145?position=47&pageNum=0&refId=mWNq9iW3NIhsbCRMr1qYZQ%3D%3D&trackingId=VNbWCjNyCKFoHtbrA9ajYg%3D%3D,data center,Middle East,
Data Centre Senior Design Manager (Mechanical/Electrical Engineer),,,https://ae.linkedin.com/jobs/view/data-centre-senior-design-manager-mechanical-electrical-engineer-at-zutari-4422920894?position=48&pageNum=0&refId=mWNq9iW3NIhsbCRMr1qYZQ%3D%3D&trackingId=o3IUzrE%2FtQI1yM9xNo6b2g%3D%3D,data center,Middle East,
Senior Data Center Technician,,,https://sa.linkedin.com/jobs/view/senior-data-center-technician-at-hcltech-4463819865?position=51&pageNum=0&refId=mWNq9iW3NIhsbCRMr1qYZQ%3D%3D&trackingId=9ZpeJBFH7DSPC6kUaaQFCQ%3D%3D,data center,Middle East,
Data Center Solution Architect – Presales (Senior),,,https://qa.linkedin.com/jobs/view/data-center-solution-architect-%E2%80%93-presales-senior-at-starlink-qatar-4465575536?position=53&pageNum=0&refId=mWNq9iW3NIhsbCRMr1qYZQ%3D%3D&trackingId=QDi6JFJ16Oql7WOeC8gzrA%3D%3D,data center,Middle East,
Data Center Operations Director,,,https://il.linkedin.com/jobs/view/data-center-operations-director-at-microsoft-4469158343?position=59&pageNum=0&refId=mWNq9iW3NIhsbCRMr1qYZQ%3D%3D&trackingId=hywM%2B8KfzmxvdGd2jiSvnA%3D%3D,data center,Middle East,
ELECTRICAL COMMISSIONING ENGINEER (DATA CENTER),,,https://ae.linkedin.com/jobs/view/electrical-commissioning-engineer-data-center-at-duncan-ross-consulting-4467964781?position=60&pageNum=0&refId=mWNq9iW3NIhsbCRMr1qYZQ%3D%3D&trackingId=ZLS2qJiL5JX2XHwZv7UJVw%3D%3D,data center,Middle East,
SR. DRILLING ENGINEER,,,https://qa.linkedin.com/jobs/view/sr-drilling-engineer-at-qatarenergy-4465467576?position=1&pageNum=0&refId=18mXJFziS2og25%2Ba2KdK4g%3D%3D&trackingId=DiUhQt7qf2RikvbY2m6ATg%3D%3D,oil gas,Middle East,
PRINCIPAL DRILLING ENGINEER,,,https://qa.linkedin.com/jobs/view/principal-drilling-engineer-at-qatarenergy-4465464619?position=2&pageNum=0&refId=18mXJFziS2og25%2Ba2KdK4g%3D%3D&trackingId=QmWT4LxqMe9yNF0lm5fZxw%3D%3D,oil gas,Middle East,
Senior Process Safety & Risk Engineer,,,https://qa.linkedin.com/jobs/view/senior-process-safety-risk-engineer-at-qatarenergy-lng-4462667864?position=6&pageNum=0&refId=18mXJFziS2og25%2Ba2KdK4g%3D%3D&trackingId=jplLeHvRWwAOmw8Wy98qhg%3D%3D,oil gas,Middle East,
Drilling Solution Engineer,,,https://om.linkedin.com/jobs/view/drilling-solution-engineer-at-nov-4465220858?position=7&pageNum=0&refId=18mXJFziS2og25%2Ba2KdK4g%3D%3D&trackingId=Atu86gscE7378%2BiAb5sOBA%3D%3D,oil gas,Middle East,
Graduate Mechanical Engineer,,,https://ae.linkedin.com/jobs/view/graduate-mechanical-engineer-at-penspen-4443602445?position=10&pageNum=0&refId=18mXJFziS2og25%2Ba2KdK4g%3D%3D&trackingId=F38NbGTA1x0tDcWOk1cSIg%3D%3D,oil gas,Middle East,
Commissioning Engineer - Offshore,,,https://qa.linkedin.com/jobs/view/commissioning-engineer-offshore-at-doha-petroleum-construction-co-w-l-l-4462752996?position=14&pageNum=0&refId=18mXJFziS2og25%2Ba2KdK4g%3D%3D&trackingId=E8HLUbzL1FzbQUSv8ZJYOg%3D%3D,oil gas,Middle East,
Drilling Engineer,,,https://sa.linkedin.com/jobs/view/drilling-engineer-at-taqa-industrialization-energy-services-company-4457747923?position=15&pageNum=0&refId=18mXJFziS2og25%2Ba2KdK4g%3D%3D&trackingId=6f%2Btmh%2BrnZ5uTtZ6jLCfdA%3D%3D,oil gas,Middle East,
Project Engineer / Operations Lead (Drilling Fluids) (Oil & Gas) (Oilfield Services),,,https://ae.linkedin.com/jobs/view/project-engineer-operations-lead-drilling-fluids-oil-gas-oilfield-services-at-mazrui-international-4458413264?position=16&pageNum=0&refId=18mXJFziS2og25%2Ba2KdK4g%3D%3D&trackingId=TYl7EvTs%2FNZnGAod73FmIg%3D%3D,oil gas,Middle East,
Senior Pipeline Engineer (Offshore),,,https://ae.linkedin.com/jobs/view/senior-pipeline-engineer-offshore-at-penspen-4459984007?position=17&pageNum=0&refId=18mXJFziS2og25%2Ba2KdK4g%3D%3D&trackingId=4R0Nuytpr37cpqFZbIBljA%3D%3D,oil gas,Middle East,
Specialist Process Safety Engineer,,,https://ae.linkedin.com/jobs/view/specialist-process-safety-engineer-at-worley-4449006280?position=18&pageNum=0&refId=18mXJFziS2og25%2Ba2KdK4g%3D%3D&trackingId=G0Du%2BkDhx9VaSRGsj76dIw%3D%3D,oil gas,Middle East,
Planning Engineer – Oil & Gas,,,https://om.linkedin.com/jobs/view/planning-engineer-%E2%80%93-oil-gas-at-vrinda-global-4463253222?position=20&pageNum=0&refId=18mXJFziS2og25%2Ba2KdK4g%3D%3D&trackingId=HGd%2Ft%2Fg3no2xSfhAIGPG4Q%3D%3D,oil gas,Middle East,
Engineer - Design,,,https://qa.linkedin.com/jobs/view/engineer-design-at-petrotec-4461066442?position=21&pageNum=0&refId=18mXJFziS2og25%2Ba2KdK4g%3D%3D&trackingId=c6JThvjkEYVjUBD643foIQ%3D%3D,oil gas,Middle East,
Drilling Engineer,,,https://iq.linkedin.com/jobs/view/drilling-engineer-at-geo-jade-middle-east-sbipro-fz-llc-4462202237?position=28&pageNum=0&refId=18mXJFziS2og25%2Ba2KdK4g%3D%3D&trackingId=6dkk9fpDQnRmDFewqIN3sw%3D%3D,oil gas,Middle East,
Principal Safety Engineer - Offshore (Detailed Engineering),,,https://ae.linkedin.com/jobs/view/principal-safety-engineer-offshore-detailed-engineering-at-worley-4392578927?position=29&pageNum=0&refId=18mXJFziS2og25%2Ba2KdK4g%3D%3D&trackingId=gqZBNofz0%2Bmh3Gf5TeoQLQ%3D%3D,oil gas,Middle East,
"Drilling Engineer (Muscat, Oman)",,,https://om.linkedin.com/jobs/view/drilling-engineer-muscat-oman-at-elsa-4457100158?position=31&pageNum=0&refId=18mXJFziS2og25%2Ba2KdK4g%3D%3D&trackingId=0TU7WhvjZme%2BgN%2BgYIKcbQ%3D%3D,oil gas,Middle East,
Field Specialist – Drilling Optimization Engineer,,,https://sa.linkedin.com/jobs/view/field-specialist-%E2%80%93-drilling-optimization-engineer-at-baker-hughes-4468631940?position=32&pageNum=0&refId=18mXJFziS2og25%2Ba2KdK4g%3D%3D&trackingId=a3l9JIFGlw9%2FPr1lVyxaoQ%3D%3D,oil gas,Middle East,
Maintenance Junior Technician,,,https://sa.linkedin.com/jobs/view/maintenance-junior-technician-at-alkhorayef-petroleum-company-4458883933?position=34&pageNum=0&refId=18mXJFziS2og25%2Ba2KdK4g%3D%3D&trackingId=YrO7FT9vD9haBhgqDMoe%2FA%3D%3D,oil gas,Middle East,
"Lead Design Engineer, Instrumentation & Automation (Offshore)",,,https://ae.linkedin.com/jobs/view/lead-design-engineer-instrumentation-automation-offshore-at-rejlers-4469107700?position=36&pageNum=0&refId=18mXJFziS2og25%2Ba2KdK4g%3D%3D&trackingId=XoK6hQQqElyEhdNTzaYVkQ%3D%3D,oil gas,Middle East,
Process Engineering Specialist - I&SRU,,,https://qa.linkedin.com/jobs/view/process-engineering-specialist-i-sru-at-qatarenergy-lng-4468374657?position=39&pageNum=0&refId=18mXJFziS2og25%2Ba2KdK4g%3D%3D&trackingId=K1tgQnPiFMkwHjEPKElKrg%3D%3D,oil gas,Middle East,
CAD Technician,,,https://qa.linkedin.com/jobs/view/cad-technician-at-qatar-chemical-company-4453858880?position=46&pageNum=0&refId=18mXJFziS2og25%2Ba2KdK4g%3D%3D&trackingId=l6Ww1M6iLzYr%2B%2BXzUNPNBQ%3D%3D,oil gas,Middle East,
Senior Pipelines Engineer,,,https://qa.linkedin.com/jobs/view/senior-pipelines-engineer-at-wood-4373292506?position=51&pageNum=0&refId=18mXJFziS2og25%2Ba2KdK4g%3D%3D&trackingId=GjABcoESEQRwQ1N%2Bi%2BiVfA%3D%3D,oil gas,Middle East,
Lead Engineer – Rotating and Packages,,,https://ae.linkedin.com/jobs/view/lead-engineer-%E2%80%93-rotating-and-packages-at-rejlers-4458263890?position=53&pageNum=0&refId=18mXJFziS2og25%2Ba2KdK4g%3D%3D&trackingId=%2B6bwY1ijtroQ1XeOUybIKw%3D%3D,oil gas,Middle East,
Subsea SWAT Engineer,,,https://ae.linkedin.com/jobs/view/subsea-swat-engineer-at-noble-corporation-4422130880?position=56&pageNum=0&refId=18mXJFziS2og25%2Ba2KdK4g%3D%3D&trackingId=ElNkpQnjzZmkSOtyMnMm9w%3D%3D,oil gas,Middle East,
Engineering Manager,,,https://qa.linkedin.com/jobs/view/engineering-manager-at-wts-energy-4464767413?position=57&pageNum=0&refId=18mXJFziS2og25%2Ba2KdK4g%3D%3D&trackingId=1M3cYSBwW77srSm4TD92vQ%3D%3D,oil gas,Middle East,
Junior Sales Engineer,,,https://ae.linkedin.com/jobs/view/junior-sales-engineer-at-peak-energy-solutions-4463978626?position=60&pageNum=0&refId=18mXJFziS2og25%2Ba2KdK4g%3D%3D&trackingId=KaSPy9SCAz88G3B97RjFSQ%3D%3D,oil gas,Middle East,
SR. DRILLING ENGINEER,,,https://qa.linkedin.com/jobs/view/sr-drilling-engineer-at-qatarenergy-4465467576?trk=public_jobs_topcard-title,oil gas,Middle East,
Service Technician,,,https://sd.linkedin.com/jobs/view/service-technician-at-dal-group-engineering-division-ded-4466289776?position=1&pageNum=0&refId=3UrvooXQo2KgjMzh6Y0rPA%3D%3D&trackingId=yetoIdefvVaYvVoujqaC4w%3D%3D,electrical engineer,Sudan,
Senior Instrumentation Engineer,,,https://om.linkedin.com/jobs/view/senior-instrumentation-engineer-at-worley-4464037851?position=1&pageNum=0&refId=oZo5Bmv9wYmhfrFY2ZyOMw%3D%3D&trackingId=1%2FCD1l%2BCORZ9R52I6ckdag%3D%3D,instrumentation,Middle East,
Senior Instrumentation Engineer,,,https://qa.linkedin.com/jobs/view/senior-instrumentation-engineer-at-worley-4418968334?position=2&pageNum=0&refId=oZo5Bmv9wYmhfrFY2ZyOMw%3D%3D&trackingId=EjPH0hAbaZ%2FBR2YFyRn4%2Fw%3D%3D,instrumentation,Middle East,
E & I Engineer,,,https://ae.linkedin.com/jobs/view/e-i-engineer-at-emerson-4465018769?position=3&pageNum=0&refId=oZo5Bmv9wYmhfrFY2ZyOMw%3D%3D&trackingId=JVUSYLNhGAuIQL4EfspoYg%3D%3D,instrumentation,Middle East,
GEN. INSTRUMENT TECHNICIAN II,,,https://qa.linkedin.com/jobs/view/gen-instrument-technician-ii-at-qatarenergy-4270021682?position=4&pageNum=0&refId=oZo5Bmv9wYmhfrFY2ZyOMw%3D%3D&trackingId=bn4jwb8dSrrsBN%2FP3V2QKw%3D%3D,instrumentation,Middle East,
PMC Lead Instrumentation and Control Engineer,,,https://ae.linkedin.com/jobs/view/pmc-lead-instrumentation-and-control-engineer-at-wood-4461765733?position=5&pageNum=0&refId=oZo5Bmv9wYmhfrFY2ZyOMw%3D%3D&trackingId=mv2gOYenlxvM1fpzwscLog%3D%3D,instrumentation,Middle East,
Senior Instrumentation Engineer (Offshore),,,https://ae.linkedin.com/jobs/view/senior-instrumentation-engineer-offshore-at-penspen-4438488872?position=6&pageNum=0&refId=oZo5Bmv9wYmhfrFY2ZyOMw%3D%3D&trackingId=FXwz2PVYHmWBsWVWwjLDjQ%3D%3D,instrumentation,Middle East,
Analyzer Technician,,,https://sa.linkedin.com/jobs/view/analyzer-technician-at-kbr-inc-4467070922?position=7&pageNum=0&refId=oZo5Bmv9wYmhfrFY2ZyOMw%3D%3D&trackingId=rODaw3ksQZwGHkffwO8%2BAA%3D%3D,instrumentation,Middle East,
Instrument & Control Technician,,,https://il.linkedin.com/jobs/view/instrument-control-technician-at-chevron-4403822394?position=8&pageNum=0&refId=oZo5Bmv9wYmhfrFY2ZyOMw%3D%3D&trackingId=whzsqnx7xSA70ptL4oJF9g%3D%3D,instrumentation,Middle East,
PMC Senior Instrumentation & Control Engineer,,,https://ae.linkedin.com/jobs/view/pmc-senior-instrumentation-control-engineer-at-wood-4462055801?position=9&pageNum=0&refId=oZo5Bmv9wYmhfrFY2ZyOMw%3D%3D&trackingId=6%2BfC591dHI1f4Be1OD8kBw%3D%3D,instrumentation,Middle East,
Instrumentation Technician,,,https://sa.linkedin.com/jobs/view/instrumentation-technician-at-lamprell-4466680452?position=10&pageNum=0&refId=oZo5Bmv9wYmhfrFY2ZyOMw%3D%3D&trackingId=goLwDiauGVzsmoY%2BelzZOw%3D%3D,instrumentation,Middle East,
Analyzer Engineer,,,https://kw.linkedin.com/jobs/view/analyzer-engineer-at-anton-4445846080?position=11&pageNum=0&refId=oZo5Bmv9wYmhfrFY2ZyOMw%3D%3D&trackingId=ndjnH8LmBsNsTwLbPwXqKQ%3D%3D,instrumentation,Middle East,
Instrumentation and Electrical Technician - Tamar,,,https://il.linkedin.com/jobs/view/instrumentation-and-electrical-technician-tamar-at-chevron-4385006518?position=12&pageNum=0&refId=oZo5Bmv9wYmhfrFY2ZyOMw%3D%3D&trackingId=v7t%2Fchrn%2BF9f9auoI%2FQiyg%3D%3D,instrumentation,Middle East,
Senior Instrumentation Engineer,,,https://qa.linkedin.com/jobs/view/senior-instrumentation-engineer-at-parsons-corporation-4468616345?position=13&pageNum=0&refId=oZo5Bmv9wYmhfrFY2ZyOMw%3D%3D&trackingId=Mfgij7fboIehG3VvdctgYw%3D%3D,instrumentation,Middle East,
