title,company,location,url,keywords,search_location,description
RPA Engineer,,,https://tr.linkedin.com/jobs/view/rpa-engineer-at-ngss-4466694456?position=28&pageNum=0&refId=LR%2BfjeLmEZ3zxQg3WawXvg%3D%3D&trackingId=EK9ZhJ7zA3N0R9XyXKQMlg%3D%3D,TIA Portal,Middle East,
"Deloitte Innovation Hub I Cyber Security I Identity and Access Management Senior Engineer, Cairo, Egypt",,,https://eg.linkedin.com/jobs/view/deloitte-innovation-hub-i-cyber-security-i-identity-and-access-management-senior-engineer-cairo-egypt-at-deloitte-4445498649?position=29&pageNum=0&refId=LR%2BfjeLmEZ3zxQg3WawXvg%3D%3D&trackingId=mGs7DUYD9O87Lnzr13qFWQ%3D%3D,TIA Portal,Middle East,
"Cluster Director of Engineering / Chief Engineer
Rotana Hotel Management Corporation PJSC
El 'Alamein, Matruh, Egypt
3 weeks ago",,,https://eg.linkedin.com/jobs/view/cluster-director-of-engineering-chief-engineer-4463967821?position=30&pageNum=0&refId=LR%2BfjeLmEZ3zxQg3WawXvg%3D%3D&trackingId=c1zxDaMzTlsoo9uEAO8zQQ%3D%3D&trk=public_jobs_jserp-result_search-card,TIA Portal,Middle East,
Senior Design Instrumentation and Control Engineer - Ref MTYSHQ-34,,,https://sa.linkedin.com/jobs/view/senior-design-instrumentation-and-control-engineer-ref-mtyshq-34-at-tractebel-4457232512?position=34&pageNum=0&refId=LR%2BfjeLmEZ3zxQg3WawXvg%3D%3D&trackingId=bxjpqS7fFcmOMvBH2QF1iQ%3D%3D,TIA Portal,Middle East,
IAM Engineer - Trading Firm,,,https://ae.linkedin.com/jobs/view/iam-engineer-trading-firm-at-austin-werner-4469111895?position=36&pageNum=0&refId=LR%2BfjeLmEZ3zxQg3WawXvg%3D%3D&trackingId=AUZNwbRgx6tFlbH8%2FnC3vg%3D%3D,TIA Portal,Middle East,
AI Engineer,,,https://tr.linkedin.com/jobs/view/ai-engineer-at-protel-4461980481?position=38&pageNum=0&refId=LR%2BfjeLmEZ3zxQg3WawXvg%3D%3D&trackingId=hYQAXk%2FbABr9%2F1qVpe4c8g%3D%3D,TIA Portal,Middle East,
Principal Engineer Software- Authentication Team (Idira),,,https://il.linkedin.com/jobs/view/principal-engineer-software-authentication-team-idira-at-palo-alto-networks-4445837706?position=39&pageNum=0&refId=LR%2BfjeLmEZ3zxQg3WawXvg%3D%3D&trackingId=%2FGWGCVWvj0AHZXw0SzOHFA%3D%3D,TIA Portal,Middle East,
Principal Engineer Software- Authentication Team (Idira),,,https://il.linkedin.com/jobs/view/principal-engineer-software-authentication-team-idira-at-palo-alto-networks-4445858411?position=40&pageNum=0&refId=LR%2BfjeLmEZ3zxQg3WawXvg%3D%3D&trackingId=rCw%2FkvuXQnkXHdzVzE5K3g%3D%3D,TIA Portal,Middle East,
Adventure Park Technician,,,https://qa.linkedin.com/jobs/view/adventure-park-technician-at-anantara-hotels-resorts-4453136066?position=45&pageNum=0&refId=LR%2BfjeLmEZ3zxQg3WawXvg%3D%3D&trackingId=152DXg7A%2BcbvP5598fivJQ%3D%3D,TIA Portal,Middle East,
The Specialist Digitalization Engineer (Greenfield),,,https://ae.linkedin.com/jobs/view/the-specialist-digitalization-engineer-greenfield-at-kbr-inc-4459339393?position=46&pageNum=0&refId=LR%2BfjeLmEZ3zxQg3WawXvg%3D%3D&trackingId=uLy4PGk0v8MPcaYuNV10mg%3D%3D,TIA Portal,Middle East,
Agentic AI Engineer,,,https://il.linkedin.com/jobs/view/agentic-ai-engineer-at-cato-networks-4412564650?position=53&pageNum=0&refId=LR%2BfjeLmEZ3zxQg3WawXvg%3D%3D&trackingId=aYh7Ix8WFRqbLjbuLyMvVA%3D%3D,TIA Portal,Middle East,
Fixed Network Field Support Engineer,,,https://tr.linkedin.com/jobs/view/fixed-network-field-support-engineer-at-turknet-4417486893?position=54&pageNum=0&refId=LR%2BfjeLmEZ3zxQg3WawXvg%3D%3D&trackingId=mEMipEtbYZH7O%2BMBJT3Fxg%3D%3D,TIA Portal,Middle East,
"Senior Principal Technician, Onboard Telemetry (UAE National)",,,https://ae.linkedin.com/jobs/view/senior-principal-technician-onboard-telemetry-uae-national-at-al-tariq-4442663810?position=60&pageNum=0&refId=LR%2BfjeLmEZ3zxQg3WawXvg%3D%3D&trackingId=yaaWJ2srtiga0dbkAv0t2A%3D%3D,TIA Portal,Middle East,
Architectural Engineer – Project Management & Interior Fit-Out,,,https://qa.linkedin.com/jobs/view/architectural-engineer-%E2%80%93-project-management-interior-fit-out-at-golden-studio-4468211094?position=8&pageNum=0&refId=RcGd%2BjgriviV9FWIUtLUpw%3D%3D&trackingId=cfOP%2BtVAOg0NAP6skemeBw%3D%3D,Studio 5000,Middle East,
Engineer,,,https://sa.linkedin.com/jobs/view/engineer-at-%D8%B4%D8%B1%D9%83%D9%87-%D8%A8%D9%86%D8%A7%D8%A1-%D9%88-%D8%A5%D8%A8%D8%AF%D8%A7%D8%B9-%D9%84%D9%84%D9%85%D9%82%D8%A7%D9%88%D9%84%D8%A7%D8%AA-4465945208?position=11&pageNum=0&refId=RcGd%2BjgriviV9FWIUtLUpw%3D%3D&trackingId=PkXd6x%2FyEKpVLBbqlnfTQg%3D%3D,Studio 5000,Middle East,
Head of Engineering,,,https://il.linkedin.com/jobs/view/head-of-engineering-at-snatch-up-jobs-4460900336?position=16&pageNum=0&refId=RcGd%2BjgriviV9FWIUtLUpw%3D%3D&trackingId=HQCQoaLX0A7ZlePaoUu9fg%3D%3D,Studio 5000,Middle East,
Head of Engineering,,,https://il.linkedin.com/jobs/view/head-of-engineering-at-tripledot-studios-4456378635?position=17&pageNum=0&refId=RcGd%2BjgriviV9FWIUtLUpw%3D%3D&trackingId=U7eiPAyN%2FdBUwjDyybUpwQ%3D%3D,Studio 5000,Middle East,
Assistant Chief Engineer,,,https://eg.linkedin.com/jobs/view/assistant-chief-engineer-at-orascom-hotels-management-4459208191?position=20&pageNum=0&refId=RcGd%2BjgriviV9FWIUtLUpw%3D%3D&trackingId=FmLY2q9qHmE9k7oDV9dIxQ%3D%3D,Studio 5000,Middle East,
Head of Engineering,,,https://il.linkedin.com/jobs/view/head-of-engineering-at-snatch-up-jobs-4467154184?position=26&pageNum=0&refId=RcGd%2BjgriviV9FWIUtLUpw%3D%3D&trackingId=8ItvEg8hHW7CxSgaFTSbSg%3D%3D,Studio 5000,Middle East,
Senior Platform Engineer,,,https://il.linkedin.com/jobs/view/senior-platform-engineer-at-sciplay-4391151881?position=34&pageNum=0&refId=RcGd%2BjgriviV9FWIUtLUpw%3D%3D&trackingId=7dIH%2BFRgkIU%2FDO9VhDynWQ%3D%3D,Studio 5000,Middle East,
"Engineering, Architecture, Construction & Project Controls",,,https://www.linkedin.com/jobs/view/engineering-architecture-construction-project-controls-at-sofomation-4468646563?position=39&pageNum=0&refId=RcGd%2BjgriviV9FWIUtLUpw%3D%3D&trackingId=oCIyW1uCf56wbebMIR6RGA%3D%3D,Studio 5000,Middle East,
Associate AI Quality Engineer,,,https://sa.linkedin.com/jobs/view/associate-ai-quality-engineer-at-%F0%9F%8C%AE%E2%AD%90%EF%B8%8F-tacostars-4467279028?position=40&pageNum=0&refId=RcGd%2BjgriviV9FWIUtLUpw%3D%3D&trackingId=RFLTOxsEUUVqDFVfDASouA%3D%3D,Studio 5000,Middle East,
Senior Quantum Control Engineer (Quantum Processor),,,https://il.linkedin.com/jobs/view/senior-quantum-control-engineer-quantum-processor-at-anyon-systems-inc-4429731133?position=44&pageNum=0&refId=RcGd%2BjgriviV9FWIUtLUpw%3D%3D&trackingId=tt%2BM2fo34gB2ZHgaQTzk3g%3D%3D,Studio 5000,Middle East,
Founding Low-Level / Systems Engineer,,,https://il.linkedin.com/jobs/view/founding-low-level-systems-engineer-at-stealth-startup-4460991595?position=48&pageNum=0&refId=RcGd%2BjgriviV9FWIUtLUpw%3D%3D&trackingId=B0zzKSN8aymki6VTOxMV1w%3D%3D,Studio 5000,Middle East,
"Cluster Director of Engineering / Chief Engineer
Rotana Hotel Management Corporation PJSC
El 'Alamein, Matruh, Egypt
3 weeks ago",,,https://eg.linkedin.com/jobs/view/cluster-director-of-engineering-chief-engineer-4463967821?position=50&pageNum=0&refId=RcGd%2BjgriviV9FWIUtLUpw%3D%3D&trackingId=1SOr531r4Nz8QFIEnQ%2FF%2BA%3D%3D&trk=public_jobs_jserp-result_search-card,Studio 5000,Middle East,
Site Engineer - KYME,,,https://eg.linkedin.com/jobs/view/site-engineer-kyme-at-alchemy-design-studio-4462695366?position=53&pageNum=0&refId=RcGd%2BjgriviV9FWIUtLUpw%3D%3D&trackingId=whtz6JCXIldxf62QG6Udvw%3D%3D,Studio 5000,Middle East,
Senior Infrastructure and Technology Engineer,,,https://ae.linkedin.com/jobs/view/senior-infrastructure-and-technology-engineer-at-charterhouse-partnership-4456708631?position=56&pageNum=0&refId=RcGd%2BjgriviV9FWIUtLUpw%3D%3D&trackingId=rNMz4ye7X7HqsmJcLzQp8w%3D%3D,Studio 5000,Middle East,
Engineering Associate Electrician,,,https://qa.linkedin.com/jobs/view/engineering-associate-electrician-at-rosewood-doha-4464455954?position=60&pageNum=0&refId=RcGd%2BjgriviV9FWIUtLUpw%3D%3D&trackingId=et%2F1R4uFqwjwoLP8ZnRZJA%3D%3D,Studio 5000,Middle East,
Lead Mechanical Engineer – Mission Critical (Data Centres),,,https://ae.linkedin.com/jobs/view/lead-mechanical-engineer-%E2%80%93-mission-critical-data-centres-at-ghd-4437394059?position=4&pageNum=0&refId=Wn5mFXZ1FW%2B0Jf%2BKS8GFOw%3D%3D&trackingId=Xjs3uUK%2B3TaUu%2FADbVcdPw%3D%3D,data center,Middle East,
Lead Power Systems Engineer - Data Centres,,,https://qa.linkedin.com/jobs/view/lead-power-systems-engineer-data-centres-at-ucc-holding-4464092632?position=5&pageNum=0&refId=Wn5mFXZ1FW%2B0Jf%2BKS8GFOw%3D%3D&trackingId=vepYqt%2FzlUNSQ5UPcVC7Qw%3D%3D,data center,Middle East,
Mechanical Engineer (Data Center Exp),,,https://ae.linkedin.com/jobs/view/mechanical-engineer-data-center-exp-at-mph-4464780552?position=6&pageNum=0&refId=Wn5mFXZ1FW%2B0Jf%2BKS8GFOw%3D%3D&trackingId=DsQE2Yeme1z1f8o2rOXNKA%3D%3D,data center,Middle East,
Mechanical Technical Director – Mission Critical (Data Centres),,,https://ae.linkedin.com/jobs/view/mechanical-technical-director-%E2%80%93-mission-critical-data-centres-at-ghd-4437383382?position=10&pageNum=0&refId=Wn5mFXZ1FW%2B0Jf%2BKS8GFOw%3D%3D&trackingId=QT2sCqEodFjAxmtFw%2BglsQ%3D%3D,data center,Middle East,
Global Principal Mechanical Design Engineer - Data Center Segment,,,https://ae.linkedin.com/jobs/view/global-principal-mechanical-design-engineer-data-center-segment-at-eaton-4406075811?position=11&pageNum=0&refId=Wn5mFXZ1FW%2B0Jf%2BKS8GFOw%3D%3D&trackingId=Y%2FPZV2O6ImF%2Ff0rGc5jQVA%3D%3D,data center,Middle East,
Strategic Key Accounts Manager - Data Center Engineer,,,https://ae.linkedin.com/jobs/view/strategic-key-accounts-manager-data-center-engineer-at-eaton-4458495180?position=12&pageNum=0&refId=Wn5mFXZ1FW%2B0Jf%2BKS8GFOw%3D%3D&trackingId=PHQzspJ%2By8s3RQXAqRoW4g%3D%3D,data center,Middle East,
"Data Center Project Manager, Critical Projects Implementation Team",,,https://il.linkedin.com/jobs/view/data-center-project-manager-critical-projects-implementation-team-at-amazon-web-services-aws-4455788980?position=13&pageNum=0&refId=Wn5mFXZ1FW%2B0Jf%2BKS8GFOw%3D%3D&trackingId=S54mqUm4nQC0UgeFv%2BY%2F8A%3D%3D,data center,Middle East,
Data Center Planner,,,https://sa.linkedin.com/jobs/view/data-center-planner-at-jal-international-co-ltd-4455632136?position=15&pageNum=0&refId=Wn5mFXZ1FW%2B0Jf%2BKS8GFOw%3D%3D&trackingId=ctAje2sm6aLhSiKjFk78aw%3D%3D,data center,Middle East,
"Data Center Engineer/Technician, Data Center Operations (DCO), AWS",,,https://ae.linkedin.com/jobs/view/data-center-engineer-technician-data-center-operations-dco-aws-at-amazon-web-services-aws-4465827485?position=16&pageNum=0&refId=Wn5mFXZ1FW%2B0Jf%2BKS8GFOw%3D%3D&trackingId=NL0Muijkp7rScG00oJFBeg%3D%3D,data center,Middle East,
Senior Data Center Engineer,,,https://il.linkedin.com/jobs/view/senior-data-center-engineer-at-nvidia-4456059471?position=17&pageNum=0&refId=Wn5mFXZ1FW%2B0Jf%2BKS8GFOw%3D%3D&trackingId=awHbno3w2US7dK9vONRF1Q%3D%3D,data center,Middle East,
Project Director for Data Center,,,https://ae.linkedin.com/jobs/view/project-director-for-data-center-at-zte-corporation-4457254227?position=18&pageNum=0&refId=Wn5mFXZ1FW%2B0Jf%2BKS8GFOw%3D%3D&trackingId=DoWVzpBBJnr79Jet43EX4g%3D%3D,data center,Middle East,
Data Center Automation Engineer,,,https://ae.linkedin.com/jobs/view/data-center-automation-engineer-at-wipro-4462286173?position=19&pageNum=0&refId=Wn5mFXZ1FW%2B0Jf%2BKS8GFOw%3D%3D&trackingId=BaiM75jEg%2Bq%2FtX2VJw85oQ%3D%3D,data center,Middle East,
Data Center Technical Expert (Electrical),,,https://eg.linkedin.com/jobs/view/data-center-technical-expert-electrical-at-schneider-electric-4464572592?position=22&pageNum=0&refId=Wn5mFXZ1FW%2B0Jf%2BKS8GFOw%3D%3D&trackingId=zF380Kb427jXCxnOIWTSZQ%3D%3D,data center,Middle East,
Site Program Leader - Data Center,,,https://sa.linkedin.com/jobs/view/site-program-leader-data-center-at-anotech-4467946976?position=26&pageNum=0&refId=Wn5mFXZ1FW%2B0Jf%2BKS8GFOw%3D%3D&trackingId=M79%2B9zxPVa2FeyXd5F%2FGJw%3D%3D,data center,Middle East,
AI Data Center Infrastructure – Project Technical Head,,,https://sa.linkedin.com/jobs/view/ai-data-center-infrastructure-%E2%80%93-project-technical-head-at-anotech-4462187235?position=27&pageNum=0&refId=Wn5mFXZ1FW%2B0Jf%2BKS8GFOw%3D%3D&trackingId=1r4e9XDqA8C3jC%2Fb1ip7oQ%3D%3D,data center,Middle East,
"Technical Project Manager, Data Center Operations",,,https://il.linkedin.com/jobs/view/technical-project-manager-data-center-operations-at-crusoe-4427035948?position=28&pageNum=0&refId=Wn5mFXZ1FW%2B0Jf%2BKS8GFOw%3D%3D&trackingId=oxeu3pcpbrcZGbo076uUxg%3D%3D,data center,Middle East,
Operations Engineer,,,https://eg.linkedin.com/jobs/view/operations-engineer-at-link-datacenter-4460989354?position=29&pageNum=0&refId=Wn5mFXZ1FW%2B0Jf%2BKS8GFOw%3D%3D&trackingId=vjDHoziviSG59wn3PqhP5Q%3D%3D,data center,Middle East,
Data Center Manager,,,https://il.linkedin.com/jobs/view/data-center-manager-at-intel-4464513893?position=31&pageNum=0&refId=Wn5mFXZ1FW%2B0Jf%2BKS8GFOw%3D%3D&trackingId=NW3QqbrQ7t8%2FdVbrEseLjw%3D%3D,data center,Middle East,
Data Center BAS Operator,,,https://sa.linkedin.com/jobs/view/data-center-bas-operator-at-engie-solutions-middle-east-4459120638?position=33&pageNum=0&refId=Wn5mFXZ1FW%2B0Jf%2BKS8GFOw%3D%3D&trackingId=cDSX5smdcPH9tDzv36cSkQ%3D%3D,data center,Middle East,
Data Center Technician III,,,https://il.linkedin.com/jobs/view/data-center-technician-iii-at-google-4449783628?position=36&pageNum=0&refId=Wn5mFXZ1FW%2B0Jf%2BKS8GFOw%3D%3D&trackingId=kGUM458rdxtkqaA6BUhPAg%3D%3D,data center,Middle East,
Senior Mechanical Design Engineer,,,https://sa.linkedin.com/jobs/view/senior-mechanical-design-engineer-at-kent-data-centres-4460718445?position=38&pageNum=0&refId=Wn5mFXZ1FW%2B0Jf%2BKS8GFOw%3D%3D&trackingId=sG1226gHVhWGz0dxE4H3FA%3D%3D,data center,Middle East,
Data Center Design Engineer,,,https://il.linkedin.com/jobs/view/data-center-design-engineer-at-crusoe-4358163984?position=39&pageNum=0&refId=Wn5mFXZ1FW%2B0Jf%2BKS8GFOw%3D%3D&trackingId=uu7pUhzLrkP7k43XYu%2BgYg%3D%3D,data center,Middle East,
Data Center Technicians,,,https://il.linkedin.com/jobs/view/data-center-technicians-at-microsoft-4465682084?position=40&pageNum=0&refId=Wn5mFXZ1FW%2B0Jf%2BKS8GFOw%3D%3D&trackingId=dBlC%2BIGpzwj76TXSOlQz%2BA%3D%3D,data center,Middle East,
Gleeds UAE Future Data Centre opportunities,,,https://ae.linkedin.com/jobs/view/gleeds-uae-future-data-centre-opportunities-at-gleeds-4467736496?position=41&pageNum=0&refId=Wn5mFXZ1FW%2B0Jf%2BKS8GFOw%3D%3D&trackingId=o4%2Bl74YIftTrlAgTx6fNHw%3D%3D,data center,Middle East,
"Data Center Technician & NOC Operator – Defense Company, Jerusalem Non-Shift Position",,,https://il.linkedin.com/jobs/view/data-center-technician-noc-operator-%E2%80%93-defense-company-jerusalem-non-shift-position-at-yael-korentec-technologies-4464451508?position=42&pageNum=0&refId=Wn5mFXZ1FW%2B0Jf%2BKS8GFOw%3D%3D&trackingId=jRlooN8%2BOeBav2FYSjLTxw%3D%3D,data center,Middle East,
Technical Project Manager (Data Center),,,https://tr.linkedin.com/jobs/view/technical-project-manager-data-center-at-titanicom-tech-limited-4460646554?position=44&pageNum=0&refId=Wn5mFXZ1FW%2B0Jf%2BKS8GFOw%3D%3D&trackingId=A6y67jJIsEkQQXZoZBzcgw%3D%3D,data center,Middle East,
Principal Electrical Design Engineer | Data Centres,,,https://ae.linkedin.com/jobs/view/principal-electrical-design-engineer-data-centres-at-first-point-group-4463015145?position=47&pageNum=0&refId=Wn5mFXZ1FW%2B0Jf%2BKS8GFOw%3D%3D&trackingId=nD7M%2FKR3KxILh%2BpE%2BUXRFA%3D%3D,data center,Middle East,
Data Centre Senior Design Manager (Mechanical/Electrical Engineer),,,https://ae.linkedin.com/jobs/view/data-centre-senior-design-manager-mechanical-electrical-engineer-at-zutari-4422920894?position=48&pageNum=0&refId=Wn5mFXZ1FW%2B0Jf%2BKS8GFOw%3D%3D&trackingId=JWBZOVgzMd4OjXf%2F%2BVlFKA%3D%3D,data center,Middle East,
Senior Data Center Technician,,,https://sa.linkedin.com/jobs/view/senior-data-center-technician-at-hcltech-4463819865?position=51&pageNum=0&refId=Wn5mFXZ1FW%2B0Jf%2BKS8GFOw%3D%3D&trackingId=X280OLrOqv0ta43L5j3VOw%3D%3D,data center,Middle East,
Data Center Solution Architect – Presales (Senior),,,https://qa.linkedin.com/jobs/view/data-center-solution-architect-%E2%80%93-presales-senior-at-starlink-qatar-4465575536?position=53&pageNum=0&refId=Wn5mFXZ1FW%2B0Jf%2BKS8GFOw%3D%3D&trackingId=UNzhS3tmANaw2nSjfnnwDg%3D%3D,data center,Middle East,
Data Center Operations Director,,,https://il.linkedin.com/jobs/view/data-center-operations-director-at-microsoft-4469158343?position=59&pageNum=0&refId=Wn5mFXZ1FW%2B0Jf%2BKS8GFOw%3D%3D&trackingId=R68%2FmvfLYVpmFiTrybANWQ%3D%3D,data center,Middle East,
ELECTRICAL COMMISSIONING ENGINEER (DATA CENTER),,,https://ae.linkedin.com/jobs/view/electrical-commissioning-engineer-data-center-at-duncan-ross-consulting-4467964781?position=60&pageNum=0&refId=Wn5mFXZ1FW%2B0Jf%2BKS8GFOw%3D%3D&trackingId=rAPipXIqbM5g28zXrXm9kw%3D%3D,data center,Middle East,
SR. DRILLING ENGINEER,,,https://qa.linkedin.com/jobs/view/sr-drilling-engineer-at-qatarenergy-4465467576?position=1&pageNum=0&refId=eiyJqYJW3GYBlcDRM26KXg%3D%3D&trackingId=a0JiX1s1%2BcY5OwA96HHrBA%3D%3D,oil gas,Middle East,
PRINCIPAL DRILLING ENGINEER,,,https://qa.linkedin.com/jobs/view/principal-drilling-engineer-at-qatarenergy-4465464619?position=2&pageNum=0&refId=eiyJqYJW3GYBlcDRM26KXg%3D%3D&trackingId=F5UZYuScNBsvKB%2F90f4iog%3D%3D,oil gas,Middle East,
Senior Process Safety & Risk Engineer,,,https://qa.linkedin.com/jobs/view/senior-process-safety-risk-engineer-at-qatarenergy-lng-4462667864?position=6&pageNum=0&refId=eiyJqYJW3GYBlcDRM26KXg%3D%3D&trackingId=qU%2BGIh0LY1BoFG3NY91ehw%3D%3D,oil gas,Middle East,
Drilling Solution Engineer,,,https://om.linkedin.com/jobs/view/drilling-solution-engineer-at-nov-4465220858?position=7&pageNum=0&refId=eiyJqYJW3GYBlcDRM26KXg%3D%3D&trackingId=4f%2BEXnQKJeXDRl0kV%2Bb2Fw%3D%3D,oil gas,Middle East,
Graduate Mechanical Engineer,,,https://ae.linkedin.com/jobs/view/graduate-mechanical-engineer-at-penspen-4443602445?position=10&pageNum=0&refId=eiyJqYJW3GYBlcDRM26KXg%3D%3D&trackingId=dZY3dVSwAjzwA5T0vipPmw%3D%3D,oil gas,Middle East,
Commissioning Engineer - Offshore,,,https://qa.linkedin.com/jobs/view/commissioning-engineer-offshore-at-doha-petroleum-construction-co-w-l-l-4462752996?position=14&pageNum=0&refId=eiyJqYJW3GYBlcDRM26KXg%3D%3D&trackingId=xvssbtWfH%2F1CotQPuKJuMw%3D%3D,oil gas,Middle East,
Drilling Engineer,,,https://sa.linkedin.com/jobs/view/drilling-engineer-at-taqa-industrialization-energy-services-company-4457747923?position=15&pageNum=0&refId=eiyJqYJW3GYBlcDRM26KXg%3D%3D&trackingId=g%2B0mXEs573u8dVbqkHtlqg%3D%3D,oil gas,Middle East,
Project Engineer / Operations Lead (Drilling Fluids) (Oil & Gas) (Oilfield Services),,,https://ae.linkedin.com/jobs/view/project-engineer-operations-lead-drilling-fluids-oil-gas-oilfield-services-at-mazrui-international-4458413264?position=16&pageNum=0&refId=eiyJqYJW3GYBlcDRM26KXg%3D%3D&trackingId=k%2BjJRaYcxa8%2B6VQGz14vMA%3D%3D,oil gas,Middle East,
Senior Pipeline Engineer (Offshore),,,https://ae.linkedin.com/jobs/view/senior-pipeline-engineer-offshore-at-penspen-4459984007?position=17&pageNum=0&refId=eiyJqYJW3GYBlcDRM26KXg%3D%3D&trackingId=zQY4yvqpOvLa%2FMgRov%2B19g%3D%3D,oil gas,Middle East,
Specialist Process Safety Engineer,,,https://ae.linkedin.com/jobs/view/specialist-process-safety-engineer-at-worley-4449006280?position=18&pageNum=0&refId=eiyJqYJW3GYBlcDRM26KXg%3D%3D&trackingId=GC3mzpfVU60NddEPWK4iig%3D%3D,oil gas,Middle East,
Planning Engineer – Oil & Gas,,,https://om.linkedin.com/jobs/view/planning-engineer-%E2%80%93-oil-gas-at-vrinda-global-4463253222?position=20&pageNum=0&refId=eiyJqYJW3GYBlcDRM26KXg%3D%3D&trackingId=nooLjcDO%2FBydKFW1wf%2BuHQ%3D%3D,oil gas,Middle East,
Engineer - Design,,,https://qa.linkedin.com/jobs/view/engineer-design-at-petrotec-4461066442?position=21&pageNum=0&refId=eiyJqYJW3GYBlcDRM26KXg%3D%3D&trackingId=skMkRZcmCQnuwZQUIBSgSg%3D%3D,oil gas,Middle East,
Drilling Engineer,,,https://iq.linkedin.com/jobs/view/drilling-engineer-at-geo-jade-middle-east-sbipro-fz-llc-4462202237?position=28&pageNum=0&refId=eiyJqYJW3GYBlcDRM26KXg%3D%3D&trackingId=MmBJeruQhcz1E%2FSC9LWE8Q%3D%3D,oil gas,Middle East,
Principal Safety Engineer - Offshore (Detailed Engineering),,,https://ae.linkedin.com/jobs/view/principal-safety-engineer-offshore-detailed-engineering-at-worley-4392578927?position=29&pageNum=0&refId=eiyJqYJW3GYBlcDRM26KXg%3D%3D&trackingId=BUY8T5%2B2BIW4cpdCFofUCA%3D%3D,oil gas,Middle East,
"Drilling Engineer (Muscat, Oman)",,,https://om.linkedin.com/jobs/view/drilling-engineer-muscat-oman-at-elsa-4457100158?position=31&pageNum=0&refId=eiyJqYJW3GYBlcDRM26KXg%3D%3D&trackingId=MYsSB%2F6Z8TD80APy0wS7ow%3D%3D,oil gas,Middle East,
